Year,Value,UNIT_MEASURE,SERIES
2016,18.4,Percent,Participation in early childhood education by sex (children aged 3 and over)
2017,20.9,Percent,Participation in early childhood education by sex (children aged 3 and over)
2018,22.4,Percent,Participation in early childhood education by sex (children aged 3 and over)
2019,25.9,Percent,Participation in early childhood education by sex (children aged 3 and over)
2020,27.6,Percent,Participation in early childhood education by sex (children aged 3 and over)
2021,25.0,Percent,Participation in early childhood education by sex (children aged 3 and over)
2022,29.6,Percent,Participation in early childhood education by sex (children aged 3 and over)
2023,43.6,Percent,Participation in early childhood education by sex (children aged 3 and over)
2024,45.0,Percent,Participation in early childhood education by sex (children aged 3 and over)
